재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	24,826,498,309	62,511,250,468	42,182,068,482	94,504,776,587		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익	19,801,215,990	45,563,491,208	31,751,647,158	71,308,192,607		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)	0	0	1,814,366	-484,083,884		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	314,718,388,905	952,466,618,352	307,215,644,878	932,862,359,984		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	54,375,550,192	150,579,546,220	37,602,265,991	142,662,941,177		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	784,186,309	13,218,230,272	9,358,656,418	20,804,016,304		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	1,252,262,245	4,374,344,624	400,704,816	2,466,016,120		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	205,672,834,474	606,727,999,237	199,263,758,001	594,249,812,694		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	entity00108241_GrossRevenueOfIncomeStatementAbstract	      총매출액	1,005,604,986,568	3,041,897,906,470	968,988,034,748	2,946,731,259,336		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	entity00108241_SalesReturnsAndAllowanceOfIncomeStatementAbstract	      매출에누리등	134,448,661,714	409,980,076,385	118,597,330,752	363,106,375,422		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	611,107,940,188	1,874,610,284,628	613,524,680,004	1,846,712,130,043		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	8,742	24,071	6,308	22,925		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	8,326	22,898	6,210	22,804		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	2,433,711,351	16,128,847,905	4,122,606,185	11,822,052,412		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	9,381,807,187	34,049,601,900	9,702,179,876	31,737,946,975		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	260,048,384,666	757,307,545,457	236,866,023,992	736,912,753,871		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	10,341,086,894	38,095,466,286	15,179,844,604	47,805,560,043		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	50,614,435,034	139,186,048,282	36,935,282,088	132,895,073,311		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-32,643,539	-95,921,233	458,763,711	328,784,630		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분	50,647,078,573	139,281,969,515	36,476,518,377	132,566,288,681		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	60,955,521,928	177,281,514,568	52,115,126,692	180,700,633,354		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	871,156,324,854	2,631,917,830,085	850,390,703,996	2,583,624,883,914		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod	      지분법손익	99,951,836	-62,671,295	-24,664,592	-216,202,570		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	3,730,353,021	14,492,139,540	6,506,931,103	13,164,234,547		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	1,367,354,048	4,744,807,459	745,047,746	2,572,280,942		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	1,187,780,881	2,216,697,108	2,454,605,834	3,435,267,757		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	14,969,563,813	47,436,244,685	14,011,814,039	44,167,014,695		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	20,175,848,070	57,676,546,960	18,781,745,097	55,920,017,504		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	268	826	192	684		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	268	826	192	684		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	-238,233,542	3,064,499,778	765,620,570	1,884,584,208		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	618,161,795	1,824,207,504	-82,402,613	2,940,089,391		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	18,699,916,834	61,928,384,225	20,518,745,142	57,331,249,242		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	471,568,999	2,444,812,015	686,221,954	2,223,352,775		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	4,294,752,526	13,335,145,602	3,263,127,878	11,133,400,140		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	entity00176835_udf_IS_202551314436139OfProfitLoss	         지배기업 소유주지분	4,303,500,616	13,247,136,694	3,076,417,589	10,961,294,891		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	entity00176835_udf_IS_202551314456280OfProfitLoss	         비지배지분	-8,748,090	88,008,908	186,710,289	172,105,249		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	4,766,321,525	15,779,957,617	3,949,349,832	13,356,752,915		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	38,875,764,904	119,604,931,185	39,300,490,239	113,251,266,746		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_BadDebtExpenses	      대손상각비	4,465,966,812	11,459,972,303	4,477,608,503	10,071,646,660		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_GainsOnSaleOfInvestmentAccountedForUsingEquityMethod	      지분법적용투자주식처분이익	2,198,369,027	2,198,369,027	0	0		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	4,143,042,281	8,020,707,569	1,904,107,083	5,758,375,877		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_LossesOnSaleOfInvestmentAccountedForUsingEquityMethod	      지분법적용투자주식처분손실	35,440,384	35,440,384	52,240,487	52,240,487		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	2,017,967,283	5,394,379,408	5,528,709,302	7,543,024,406		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타영업외수익	1,621,063,072	12,070,881,727	530,153,534	10,804,905,319		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타영업외비용	1,754,344,077	7,131,692,871	1,930,279,953	7,379,952,027		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	-29,589,110	38,185,368	-1,225,032	118,542,342		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	-535	-811	-1	-47		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	-535	-811	-1	-47		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	50,304,900,517	93,203,457,088	4,194,862,413	12,990,157,657		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	20,445,726,951	34,613,482,119	1,774,530,974	5,647,884,125		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	6,430,909,539	2,507,295,330	-112,457,698	3,047,052,045		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	49,815,013,835	152,651,849,411	58,241,315,286	186,824,705,364		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익（손실）	-36,415,099,575	-56,583,295,593	-136,863,460	-5,113,421,901		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	-686,418,792	-2,427,404,701	-122,096,019	-1,978,404,113		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	-35,728,680,783	-54,155,890,892	-14,767,441	-3,135,017,788		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-29,984,190,036	-54,076,000,263	-249,321,158	-2,066,369,856		
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	56,298,947,930	169,506,201,122	68,247,633,091	204,439,376,430		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	dart_NonOperatingExpense	      기타비용	574,164,155	4,485,993,393	2,727,945,447	5,517,231,754		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	dart_NonOperatingIncome	      기타수익	1,884,891,529	5,941,265,454	1,732,957,333	12,719,282,159		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업손익	-30,757,477	931,695,936	8,190,026,249	2,185,278,571		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	31,878,790,345	101,425,485,103	30,166,536,795	92,752,054,616		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	128,795,579,614	386,471,214,359	130,508,142,954	399,759,861,134		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	dart_DilutedEarningsLossPerSharePreferredStockFromContinuingOperations	         계속영업 우선주희석주당손익	12	34	51	73		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerInstrumentFromContinuingOperationsParticipatingEquityInstrumentsOtherThanOrdinaryShares	         계속영업 우선주기본주당손익	12	34	51	73		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업 보통주기본주당손익	-6	-56	61	73		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업 기본주당손익	0	5	-2	56		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	         계속영업 보통주희석주당손익	-6	-56	61	73		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	         중단영업 희석주당손익	0	5	-2	56		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	3,272,132,387	9,986,759,227	3,386,972,651	8,731,259,772		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	988,418,283	3,035,420,443	1,105,548,132	3,260,383,389		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	31,848,032,868	102,357,181,039	38,356,563,044	94,937,333,187		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	-336,504,862	-333,571,076	-619,927,059	-2,973,992,523		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순손익	-616,691,146	-3,203,233,064	4,666,074,462	13,678,912,152		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-390,601,565	-244,441,309	-29,634,960	3,958,821,825		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests	            계속영업이익(손실)	-386,897,379	-589,869,498	110,570,691	198,215,212		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests	            중단영업이익(손실)	-3,704,186	345,428,189	-140,205,651	3,760,606,613		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	-226,089,581	-2,958,791,755	4,695,709,422	9,720,090,327		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent	            지배기업의 소유주지분에 대한 계속영업분기순손익	-222,376,494	-3,305,049,967	4,836,251,970	5,950,447,414		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            중단영업분기순손익	-3,713,087	346,258,212	-140,542,548	3,769,642,913		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순손익	-945,778,735	-4,228,490,541	4,326,895,602	3,174,670,103		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업분기순손익	-609,273,873	-3,894,919,465	4,946,822,661	6,148,662,626		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업분기순손익	-7,417,273	691,686,401	-280,748,199	7,530,249,526		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	160,643,612,482	488,828,395,398	168,864,705,998	494,697,194,321		
손익계산서, 기능별 분류 - 연결	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      관계기업에 대한 지분법손익	57,965,472	335,880,246	-586,718,014	-741,782,490		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	-4,028,882,469	-10,345,316,639	-3,613,983,332	-9,783,783,695		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	13,517,543	39,124,996	450,570,903	1,318,680,087		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	72,997,181	263,538,107	137,486,683	273,641,771		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	entity00108977_udf_IS_20171199714358_IncomeStatementAbstract	      영업비용	17,415,829,833	50,414,265,980	18,944,240,959	56,140,990,350		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	-973	-2,768	-1,407	-3,008		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	-973	-2,768	-1,407	-3,008		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	4,461,897,596	13,441,438,064	4,733,938,704	14,479,832,940		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	48,570,934	141,595,135	97,248,034	1,454,671,285		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	-14,466,776	-102,682,329	3,773,141,194	3,270,729,722		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	-8,487,221,993	-23,766,890,350	-11,710,730,976	-25,034,636,756		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	-8,487,221,993	-23,766,890,350	-11,710,730,976	-25,034,636,756		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-8,501,688,769	-23,869,572,679	-7,937,589,782	-21,763,907,034		
손익계산서, 기능별 분류 - 연결	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	13,386,947,364	40,068,949,341	15,330,257,627	46,357,206,655		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	146,335,641,055	371,601,901,377	151,012,692,808	508,270,902,308		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	19,016,499,935	139,266,542,688	13,933,849,925	151,020,360,289		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	6,384,860,944	192,781,653,350	14,492,575,780	94,309,005,384		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비및관리비	216,205,792,939	681,608,245,180	225,780,213,673	685,955,801,294		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	1,445,383,142,105	4,093,115,875,994	1,484,504,814,459	4,408,799,022,543		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본및희석주당이익(손실)	4,094	2,490	3,251	11,328		
손익계산서, 기능별 분류 - 연결	[null]	대림	기타법인	467	기타 전문 도매업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	81,039,515,048	303,516,065,306	84,199,257,321	406,294,447,121		
