재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월 	당기 1분기 누적 	전기 1분기 3개월 	전기 1분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	923,999,000,000	923,999,000,000	1,294,210,000,000	1,294,210,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	10,597,000,000	10,597,000,000	149,203,000,000	149,203,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	212,052,000,000	212,052,000,000	561,986,000,000	561,986,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	212,516,000,000	212,516,000,000	61,391,000,000	61,391,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	-464,000,000	-464,000,000	500,595,000,000	500,595,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	222,649,000,000	222,649,000,000	711,189,000,000	711,189,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	6,128,714,000,000	6,128,714,000,000	8,747,117,000,000	8,747,117,000,000		
손익계산서, 기능별 분류 - 연결	[373220]	LG에너지솔루션	유가증권시장상장법인	282	일차전지 및 이차전지 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손익	-12,631,000,000	-12,631,000,000	-9,859,000,000	-9,859,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	-178,000,000	-178,000,000	-396,000,000	-396,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	220,931,000,000	220,931,000,000	260,212,000,000	260,212,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	27,932,000,000	27,932,000,000	19,118,000,000	19,118,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	14,586,000,000	14,586,000,000	10,443,000,000	10,443,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         주당이익	305	305	353	353		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	82,852,000,000	82,852,000,000	72,414,000,000	72,414,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	14,551,000,000	14,551,000,000	14,932,000,000	14,932,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	35,376,000,000	35,376,000,000	55,892,000,000	55,892,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	3,356,035,000,000	3,356,035,000,000	3,281,131,000,000	3,281,131,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_Commissions	         지급수수료	410,749,000,000	410,749,000,000	418,250,000,000	418,250,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	dart_OtherOperatingExpense	         기타영업비용	644,483,000,000	644,483,000,000	630,015,000,000	630,015,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	entity00231363_CostOfGoodsPurchasedOfOperatingExpense	         상품구입원가	723,585,000,000	723,585,000,000	731,483,000,000	731,483,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	entity00231363_SalesCommissionsOfudf_IS_2024219202832111OfIncomeStatementAbstract	         판매수수료	508,404,000,000	508,404,000,000	506,740,000,000	506,740,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DepreciationAndAmortisationExpense	         감가상각비와무형자산상각비	666,403,000,000	666,403,000,000	619,432,000,000	619,432,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	402,411,000,000	402,411,000,000	375,211,000,000	375,211,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	130,422,000,000	130,422,000,000	155,117,000,000	155,117,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-679,000,000	-679,000,000	3,320,000,000	3,320,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주	131,101,000,000	131,101,000,000	151,797,000,000	151,797,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	165,798,000,000	165,798,000,000	211,009,000,000	211,009,000,000		
손익계산서, 기능별 분류 - 연결	[032640]	LG유플러스	유가증권시장상장법인	612	전기 통신업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      영업수익	3,576,966,000,000	3,576,966,000,000	3,541,343,000,000	3,541,343,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	176,038,000,000	176,038,000,000	145,344,000,000	145,344,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	114,060,000,000	114,060,000,000	152,602,000,000	152,602,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	124,546,000,000	124,546,000,000	161,277,000,000	161,277,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      영업비용	242,306,000,000	242,306,000,000	254,801,000,000	254,801,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	         관리비	46,159,000,000	46,159,000,000	45,177,000,000	45,177,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ResearchAndDevelopmentExpense	         연구개발비	131,104,000,000	131,104,000,000	135,093,000,000	135,093,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SellingExpense	         판매비	65,043,000,000	65,043,000,000	74,531,000,000	74,531,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	3,915,234,000,000	3,915,234,000,000	3,975,717,000,000	3,975,717,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	5,851	5,851	3,519	3,519		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	5,851	5,851	3,519	3,519		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	41,392,000,000	41,392,000,000	49,971,000,000	49,971,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	40,153,000,000	40,153,000,000	24,301,000,000	24,301,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	418,344,000,000	418,344,000,000	400,145,000,000	400,145,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	25,847,000,000	25,847,000,000	27,717,000,000	27,717,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	138,466,000,000	138,466,000,000	83,282,000,000	83,282,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	138,466,000,000	138,466,000,000	83,282,000,000	83,282,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	164,313,000,000	164,313,000,000	110,999,000,000	110,999,000,000		
손익계산서, 기능별 분류 - 연결	[011070]	LG이노텍	유가증권시장상장법인	262	전자부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	4,333,578,000,000	4,333,578,000,000	4,375,862,000,000	4,375,862,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	1,335,411,000,000	1,335,411,000,000	1,497,388,000,000	1,497,388,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	538,029,000,000	538,029,000,000	688,457,000,000	688,457,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	633,005,000,000	633,005,000,000	753,481,000,000	753,481,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	4,049,540,000,000	4,049,540,000,000	3,672,555,000,000	3,672,555,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	entity00401731_ServiceFeeOfTotalSellingGeneralAdministrativeExpenses	         서비스비	394,118,000,000	394,118,000,000	353,318,000,000	353,318,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	         관리비	507,470,000,000	507,470,000,000	456,256,000,000	456,256,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ResearchAndDevelopmentExpense	         연구개발비	630,547,000,000	630,547,000,000	577,323,000,000	577,323,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SellingExpense	         판매비	2,517,405,000,000	2,517,405,000,000	2,285,658,000,000	2,285,658,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	entity00401731_ProfitsLossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethodOfIncomeStatementAbstract	      지분법이익(손실)	-309,710,000,000	-309,710,000,000	-471,685,000,000	-471,685,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	15,710,998,000,000	15,710,998,000,000	15,245,929,000,000	15,245,929,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	entity00401731_TotalBasicEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinarySharesOfEarningsPerShareAbstract	         우선주기본주당순이익(손실)	2,648	2,648	2,628	2,628		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	entity00401731_BasicEarningsLossPerInstrumentFromContinuingOperationsParticipatingEquityInstrumentsOtherThanOrdinarySharesOfTotalBasicEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinarySharesOfEarningsPerShareAbstract	            계속영업 우선주기본주당순이익(손실)	2,648	2,648	2,625	2,625		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	entity00401731_BasicEarningsLossPerInstrumentFromDiscontinuedOperationsParticipatingEquityInstrumentsOtherThanOrdinarySharesOfTotalBasicEarningsLossPerInstrumentParticipatingEquityInstrumentsOtherThanOrdinarySharesOfEarningsPerShareAbstract	            중단영업 우선주기본주당순이익(손실)	0	0	3	3		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당순이익(손실)	2,635	2,635	2,616	2,616		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	            계속영업 보통주기본주당순이익(손실)	2,635	2,635	2,613	2,613		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	            중단영업 보통주기본주당순이익(손실)	0	0	3	3		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	300,880,000,000	300,880,000,000	385,583,000,000	385,583,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	348,513,000,000	348,513,000,000	358,565,000,000	358,565,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	5,384,951,000,000	5,384,951,000,000	5,169,943,000,000	5,169,943,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	392,943,000,000	392,943,000,000	387,716,000,000	387,716,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	585,415,000,000	585,415,000,000	546,529,000,000	546,529,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	110,661,000,000	110,661,000,000	75,269,000,000	75,269,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests	            계속영업분기순이익(손실)	110,661,000,000	110,661,000,000	75,269,000,000	75,269,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests	            중단영업분기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	474,754,000,000	474,754,000,000	471,260,000,000	471,260,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent	            계속영업분기순이익(손실)	474,754,000,000	474,754,000,000	470,676,000,000	470,676,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            중단영업분기순이익(손실)	0	0	584,000,000	584,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	978,358,000,000	978,358,000,000	933,661,000,000	933,661,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업분기순이익	585,415,000,000	585,415,000,000	545,945,000,000	545,945,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업분기순이익	0	0	584,000,000	584,000,000		
손익계산서, 기능별 분류 - 연결	[066570]	LG전자	유가증권시장상장법인	264	통신 및 방송 장비 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	21,095,949,000,000	21,095,949,000,000	20,415,872,000,000	20,415,872,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	264,631,000,000	264,631,000,000	803,703,000,000	803,703,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	329,195,000,000	329,195,000,000	522,855,000,000	522,855,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	245,734,000,000	245,734,000,000	408,235,000,000	408,235,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherOperatingIncome	      기타영업수익	188,954,000,000	188,954,000,000	100,294,000,000	100,294,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와 관리비	1,828,076,000,000	1,828,076,000,000	1,608,992,000,000	1,608,992,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	9,705,679,000,000	9,705,679,000,000	11,972,086,000,000	11,972,086,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStock	         우선주 기본주당이익	1,792	1,792	6,103	6,103		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	dart_BasicEarningsLossPerSharePreferredStockFromContinuingOperations	         우선주 기본주당계속영업이익	1,505	1,505	6,174	6,174		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주 기본주당이익	1,742	1,742	6,053	6,053		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         보통주 기본주당계속영업이익	1,455	1,455	6,124	6,124		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	657,418,000,000	657,418,000,000	515,250,000,000	515,250,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	636,090,000,000	636,090,000,000	535,328,000,000	535,328,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	1,903,753,000,000	1,903,753,000,000	2,312,401,000,000	2,312,401,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	3,945,000,000	3,945,000,000	248,780,000,000	248,780,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	341,699,000,000	341,699,000,000	669,050,000,000	669,050,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	204,974,000,000	204,974,000,000	194,883,000,000	194,883,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests	            계속영업이익	205,092,000,000	205,092,000,000	195,594,000,000	195,594,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests	            중단영업손익	-118,000,000	-118,000,000	-711,000,000	-711,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배주주에 귀속되는 분기순이익	136,725,000,000	136,725,000,000	474,167,000,000	474,167,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent	            계속영업이익	114,267,000,000	114,267,000,000	479,724,000,000	479,724,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            중단영업손익	22,458,000,000	22,458,000,000	-5,557,000,000	-5,557,000,000		
손익계산서, 기능별 분류 - 연결	[051910]	LG화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	323,304,000,000	323,304,000,000	924,098,000,000	924,098,000,000		
